https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1611187200000,2021-01-21 00:00:00,XMR/USDT,153.00,153.45,127.94,130.51,276123.823,38878961.84583,152622
1611100800000,2021-01-20 00:00:00,XMR/USDT,157.44,162.41,146.19,153.00,237493.957,36364629.66087,129494
1611014400000,2021-01-19 00:00:00,XMR/USDT,157.22,166.10,152.90,157.50,319026.684,50592541.81117,146049
1610928000000,2021-01-18 00:00:00,XMR/USDT,159.78,161.07,150.50,157.19,218501.679,33824271.90034,121193
1610841600000,2021-01-17 00:00:00,XMR/USDT,155.88,164.52,149.96,159.81,183025.710,28719396.23339,119695
1610755200000,2021-01-16 00:00:00,XMR/USDT,157.07,162.21,152.59,155.93,207238.294,32794346.21320,111170
1610668800000,2021-01-15 00:00:00,XMR/USDT,163.97,167.99,147.68,157.11,199317.452,31804328.67136,126704
1610582400000,2021-01-14 00:00:00,XMR/USDT,171.19,171.84,160.74,163.97,210766.686,35095740.15892,120821
1610496000000,2021-01-13 00:00:00,XMR/USDT,159.25,173.35,152.48,171.26,243705.846,39574829.78305,140358
1610409600000,2021-01-12 00:00:00,XMR/USDT,157.95,174.34,153.83,159.11,383434.157,62670024.07677,208427
1610323200000,2021-01-11 00:00:00,XMR/USDT,185.13,187.00,141.90,157.96,1142127.156,181548078.48342,502694
1610236800000,2021-01-10 00:00:00,XMR/USDT,147.62,190.90,147.52,185.28,897015.339,148882853.73806,380938
1610150400000,2021-01-09 00:00:00,XMR/USDT,142.29,149.36,139.14,147.65,213961.579,31013294.81797,104530
1610064000000,2021-01-08 00:00:00,XMR/USDT,143.14,150.84,135.49,142.23,331481.683,47554751.09360,152311
1609977600000,2021-01-07 00:00:00,XMR/USDT,142.38,153.66,139.68,143.08,358300.362,52350867.36180,168436
1609891200000,2021-01-06 00:00:00,XMR/USDT,136.21,142.48,132.74,142.36,267270.390,36710393.31836,120907
1609804800000,2021-01-05 00:00:00,XMR/USDT,133.94,139.80,129.00,136.20,244165.132,32600395.07527,116502
1609718400000,2021-01-04 00:00:00,XMR/USDT,138.80,144.83,129.04,133.93,539540.601,74440431.47748,206059
1609632000000,2021-01-03 00:00:00,XMR/USDT,143.45,144.89,131.55,138.73,389676.121,53703219.71702,155709
1609545600000,2021-01-02 00:00:00,XMR/USDT,135.72,145.36,128.19,143.32,865223.027,118066566.18545,288748
1609459200000,2021-01-01 00:00:00,XMR/USDT,156.27,168.99,130.04,135.79,1015979.122,146267080.49228,340040
1609372800000,2020-12-31 00:00:00,XMR/USDT,159.62,161.60,155.27,156.25,88843.319,14061007.19413,73128
1609286400000,2020-12-30 00:00:00,XMR/USDT,161.64,164.25,157.57,159.63,105384.140,16943767.15513,82362
1609200000000,2020-12-29 00:00:00,XMR/USDT,166.52,167.49,155.00,161.59,136885.751,21937790.61637,89436
1609113600000,2020-12-28 00:00:00,XMR/USDT,157.19,168.66,156.53,166.57,146842.193,24037199.13114,90849
1609027200000,2020-12-27 00:00:00,XMR/USDT,168.31,171.37,156.16,157.19,207745.166,34106906.03006,119656
1608940800000,2020-12-26 00:00:00,XMR/USDT,159.16,168.59,158.80,168.32,190400.519,31291682.74186,103997
1608854400000,2020-12-25 00:00:00,XMR/USDT,156.72,161.11,152.18,159.09,198850.374,31163061.51568,99712
1608768000000,2020-12-24 00:00:00,XMR/USDT,150.81,158.61,146.25,156.73,210216.506,31988081.16560,115318
1608681600000,2020-12-23 00:00:00,XMR/USDT,156.40,169.22,147.38,150.84,402309.670,64421442.02195,174684
1608595200000,2020-12-22 00:00:00,XMR/USDT,145.67,157.56,143.65,156.39,166402.685,25165610.24355,92002
1608508800000,2020-12-21 00:00:00,XMR/USDT,152.37,153.72,142.69,145.70,118188.279,17467074.84117,80693
1608422400000,2020-12-20 00:00:00,XMR/USDT,154.63,156.99,151.00,152.42,94697.567,14578658.89887,69867
1608336000000,2020-12-19 00:00:00,XMR/USDT,154.49,158.18,153.67,154.67,104149.186,16277708.01016,65024
1608249600000,2020-12-18 00:00:00,XMR/USDT,160.35,160.57,153.08,154.52,128099.130,20043562.89188,79397
1608163200000,2020-12-17 00:00:00,XMR/USDT,158.83,163.48,153.30,160.41,278145.613,44103741.50880,131000
1608076800000,2020-12-16 00:00:00,XMR/USDT,150.37,159.40,147.25,158.86,218217.204,33283085.10147,119018
1607990400000,2020-12-15 00:00:00,XMR/USDT,152.53,155.40,150.31,150.37,138238.398,21143088.02065,105983
1607904000000,2020-12-14 00:00:00,XMR/USDT,152.03,157.50,150.10,152.47,300637.631,46233802.57877,126991
1607817600000,2020-12-13 00:00:00,XMR/USDT,146.68,152.48,143.62,152.03,225584.903,33275196.40820,105047
1607731200000,2020-12-12 00:00:00,XMR/USDT,141.13,150.31,140.79,146.69,387367.604,56341317.03609,156785
1607644800000,2020-12-11 00:00:00,XMR/USDT,133.69,142.00,129.77,141.08,217188.687,29337206.16474,100665
1607558400000,2020-12-10 00:00:00,XMR/USDT,132.45,134.99,129.19,133.66,126385.299,16753377.01041,64675
1607472000000,2020-12-09 00:00:00,XMR/USDT,135.79,135.89,127.00,132.46,140321.734,18481988.41509,71675
1607385600000,2020-12-08 00:00:00,XMR/USDT,138.74,143.00,132.67,135.78,224204.532,30862904.84988,89451
1607299200000,2020-12-07 00:00:00,XMR/USDT,134.23,144.00,133.82,138.74,331909.477,46301426.95415,117513
1607212800000,2020-12-06 00:00:00,XMR/USDT,133.38,134.70,128.22,134.25,112418.134,14788583.65667,59000
1607126400000,2020-12-05 00:00:00,XMR/USDT,126.61,133.47,124.21,133.42,77234.602,9987996.69056,44777
1607040000000,2020-12-04 00:00:00,XMR/USDT,133.40,135.58,126.25,126.61,167667.950,22126533.89078,76339
1606953600000,2020-12-03 00:00:00,XMR/USDT,127.72,133.55,126.26,133.40,100678.539,13053511.09718,58732
1606867200000,2020-12-02 00:00:00,XMR/USDT,125.73,129.26,123.55,127.79,100979.585,12837490.72712,70995
1606780800000,2020-12-01 00:00:00,XMR/USDT,130.57,132.67,120.22,125.69,199816.711,25415928.54958,106579
1606694400000,2020-11-30 00:00:00,XMR/USDT,123.92,130.62,121.44,130.56,154016.765,19396529.50309,84146
1606608000000,2020-11-29 00:00:00,XMR/USDT,121.78,125.80,119.27,123.93,139619.025,17113053.08168,72936
1606521600000,2020-11-28 00:00:00,XMR/USDT,117.25,124.89,114.21,121.74,163965.280,19693916.34639,81004
1606435200000,2020-11-27 00:00:00,XMR/USDT,119.79,122.22,111.48,117.23,210225.271,24381589.92577,104622
1606348800000,2020-11-26 00:00:00,XMR/USDT,128.95,132.29,108.00,119.78,440574.126,51715117.27465,197509
1606262400000,2020-11-25 00:00:00,XMR/USDT,135.30,138.80,125.22,128.92,309042.631,41396316.11641,129118
1606176000000,2020-11-24 00:00:00,XMR/USDT,129.74,143.07,126.00,135.30,614534.378,82283736.31097,204601
1606089600000,2020-11-23 00:00:00,XMR/USDT,123.72,131.05,122.27,129.74,250834.295,31732509.13596,101967
1606003200000,2020-11-22 00:00:00,XMR/USDT,128.57,130.00,118.69,123.71,280013.175,34839337.45122,112784
1605916800000,2020-11-21 00:00:00,XMR/USDT,120.99,130.01,119.46,128.61,285137.969,35694294.05082,97933
1605830400000,2020-11-20 00:00:00,XMR/USDT,118.38,122.94,117.89,121.04,143109.172,17313051.95499,60855
1605744000000,2020-11-19 00:00:00,XMR/USDT,123.44,123.89,116.85,118.37,171982.958,20567604.02339,66775
1605657600000,2020-11-18 00:00:00,XMR/USDT,125.40,126.54,118.05,123.44,201987.081,24774348.14430,84788
1605571200000,2020-11-17 00:00:00,XMR/USDT,118.28,125.52,117.33,125.46,188965.344,22853524.78042,70832
1605484800000,2020-11-16 00:00:00,XMR/USDT,114.54,119.70,113.34,118.31,125263.873,14769717.51024,59977
1605398400000,2020-11-15 00:00:00,XMR/USDT,116.78,117.86,112.71,114.53,97980.622,11347867.04296,45548
1605312000000,2020-11-14 00:00:00,XMR/USDT,114.10,117.47,113.05,116.79,123305.009,14192643.32233,56357
1605225600000,2020-11-13 00:00:00,XMR/USDT,112.23,114.96,111.52,114.06,111668.258,12647739.34648,50666
1605139200000,2020-11-12 00:00:00,XMR/USDT,113.20,115.10,110.25,112.27,156452.397,17591847.52544,64228
1605052800000,2020-11-11 00:00:00,XMR/USDT,115.53,118.08,113.20,113.20,120791.072,14009072.85866,56952
1604966400000,2020-11-10 00:00:00,XMR/USDT,115.95,117.99,114.13,115.51,116650.710,13549117.31256,57249
1604880000000,2020-11-09 00:00:00,XMR/USDT,120.26,122.13,113.95,115.96,238893.934,27952098.96555,84547
1604793600000,2020-11-08 00:00:00,XMR/USDT,111.06,120.89,109.55,120.26,172447.672,20044837.07140,68011
1604707200000,2020-11-07 00:00:00,XMR/USDT,119.30,126.15,109.36,111.07,391796.934,46533388.71939,131465
1604620800000,2020-11-06 00:00:00,XMR/USDT,119.32,124.26,116.38,119.40,273019.401,32965201.86137,101969
1604534400000,2020-11-05 00:00:00,XMR/USDT,115.69,120.20,110.26,119.31,272992.475,31504158.49653,97763
1604448000000,2020-11-04 00:00:00,XMR/USDT,120.80,121.46,113.38,115.63,254904.039,30103663.94436,99884
1604361600000,2020-11-03 00:00:00,XMR/USDT,118.59,121.16,115.50,120.80,268509.696,31750987.71750,103742
1604275200000,2020-11-02 00:00:00,XMR/USDT,126.90,128.37,115.23,118.57,226415.630,27367380.79186,81167
1604188800000,2020-11-01 00:00:00,XMR/USDT,126.36,127.06,123.40,126.87,83212.728,10412877.61319,45993
1604102400000,2020-10-31 00:00:00,XMR/USDT,122.77,127.89,121.15,126.41,137122.741,17012780.30837,68394
1604016000000,2020-10-30 00:00:00,XMR/USDT,124.26,125.27,117.80,122.78,217423.618,26384324.01846,90124
1603929600000,2020-10-29 00:00:00,XMR/USDT,126.17,128.31,121.58,124.32,189212.290,23711609.18652,76448
1603843200000,2020-10-28 00:00:00,XMR/USDT,133.86,135.47,123.30,126.13,198521.187,25740840.03593,86128
1603756800000,2020-10-27 00:00:00,XMR/USDT,131.18,138.00,130.76,133.81,205983.626,27829576.73922,97498
1603670400000,2020-10-26 00:00:00,XMR/USDT,130.88,139.02,128.97,131.17,309730.990,41687120.81089,122446
1603584000000,2020-10-25 00:00:00,XMR/USDT,129.11,134.00,127.50,130.89,194670.057,25505228.13358,81359
1603497600000,2020-10-24 00:00:00,XMR/USDT,127.34,129.90,125.10,129.12,126587.931,16167205.67018,66488
1603411200000,2020-10-23 00:00:00,XMR/USDT,127.39,127.48,122.10,127.31,125492.561,15664446.74632,61842
1603324800000,2020-10-22 00:00:00,XMR/USDT,121.18,129.39,119.06,127.35,193972.287,24260013.09920,84675
1603238400000,2020-10-21 00:00:00,XMR/USDT,118.05,126.22,116.04,121.18,243737.220,29750578.27106,102097
1603152000000,2020-10-20 00:00:00,XMR/USDT,125.65,127.26,116.59,118.03,277281.687,33841882.89952,117606
1603065600000,2020-10-19 00:00:00,XMR/USDT,124.16,130.33,122.21,125.63,290450.157,36681299.85858,95248
1602979200000,2020-10-18 00:00:00,XMR/USDT,120.01,124.35,119.67,124.17,149658.051,18245412.09003,51696
1602892800000,2020-10-17 00:00:00,XMR/USDT,120.32,122.50,118.50,120.06,150658.761,18103719.66337,58882
1602806400000,2020-10-16 00:00:00,XMR/USDT,129.62,131.62,118.67,120.42,307456.117,37841405.32331,98932
1602720000000,2020-10-15 00:00:00,XMR/USDT,127.80,131.28,122.03,129.61,277114.890,35157139.53633,100889
1602633600000,2020-10-14 00:00:00,XMR/USDT,127.30,133.55,124.30,127.80,334654.789,43218371.80118,108649
1602547200000,2020-10-13 00:00:00,XMR/USDT,128.42,130.96,123.10,127.30,347437.863,44012218.44422,111631
1602460800000,2020-10-12 00:00:00,XMR/USDT,125.21,135.50,124.42,128.41,668606.126,87256828.77367,186991
1602374400000,2020-10-11 00:00:00,XMR/USDT,115.52,125.87,114.81,125.24,373732.196,45572724.08576,113563
1602288000000,2020-10-10 00:00:00,XMR/USDT,115.65,118.50,114.72,115.54,213045.552,24862754.05351,66803
1602201600000,2020-10-09 00:00:00,XMR/USDT,110.95,117.79,108.02,115.66,340168.186,38509095.62930,109662
1602115200000,2020-10-08 00:00:00,XMR/USDT,109.88,112.69,107.17,110.95,379484.508,41776429.28918,108302
1602028800000,2020-10-07 00:00:00,XMR/USDT,106.38,112.50,101.55,109.87,517196.302,55468923.04854,133029
1601942400000,2020-10-06 00:00:00,XMR/USDT,112.23,113.50,105.13,106.33,476096.363,52560486.83969,121002
1601856000000,2020-10-05 00:00:00,XMR/USDT,105.34,113.87,103.60,112.25,307447.248,33012736.98597,91957
1601769600000,2020-10-04 00:00:00,XMR/USDT,103.34,109.25,100.93,105.34,260464.477,27535554.83200,74159
1601683200000,2020-10-03 00:00:00,XMR/USDT,101.29,103.87,100.32,103.33,207125.085,21165732.54491,59546
1601596800000,2020-10-02 00:00:00,XMR/USDT,103.75,105.40,93.42,101.32,393847.991,39077446.92108,165898
1601510400000,2020-10-01 00:00:00,XMR/USDT,108.31,113.23,101.15,103.74,547674.734,59013500.46036,211956
1601424000000,2020-09-30 00:00:00,XMR/USDT,100.29,110.00,97.49,108.34,330887.290,34155309.02172,106177
1601337600000,2020-09-29 00:00:00,XMR/USDT,94.92,101.11,94.03,100.29,177406.372,17197849.41781,59093
1601251200000,2020-09-28 00:00:00,XMR/USDT,97.12,98.71,94.03,94.94,141299.657,13668999.79272,49184
1601164800000,2020-09-27 00:00:00,XMR/USDT,94.42,99.84,93.22,97.10,196343.437,19012535.80307,63200
1601078400000,2020-09-26 00:00:00,XMR/USDT,92.69,95.42,91.83,94.41,110827.858,10393035.28918,39418
1600992000000,2020-09-25 00:00:00,XMR/USDT,91.55,94.05,89.97,92.69,159964.776,14719165.17529,52241
1600905600000,2020-09-24 00:00:00,XMR/USDT,86.89,92.14,86.12,91.56,187512.720,16852206.71504,60405
1600819200000,2020-09-23 00:00:00,XMR/USDT,92.44,93.95,86.00,86.88,175960.656,15831180.07005,54836
1600732800000,2020-09-22 00:00:00,XMR/USDT,88.85,95.92,86.93,92.42,223036.829,20291817.77190,63414
1600646400000,2020-09-21 00:00:00,XMR/USDT,92.54,94.18,85.37,88.85,331571.431,29637096.58483,79281
1600560000000,2020-09-20 00:00:00,XMR/USDT,94.44,94.47,90.16,92.57,87949.764,8135014.59082,35333
1600473600000,2020-09-19 00:00:00,XMR/USDT,92.40,95.20,91.27,94.43,71418.880,6673802.72216,35129
1600387200000,2020-09-18 00:00:00,XMR/USDT,92.70,94.91,90.96,92.40,101672.355,9440919.99074,40492
1600300800000,2020-09-17 00:00:00,XMR/USDT,88.05,93.91,87.13,92.71,172575.335,15629440.28414,60457
1600214400000,2020-09-16 00:00:00,XMR/USDT,90.91,92.50,86.73,88.08,174154.819,15630804.83448,52419
1600128000000,2020-09-15 00:00:00,XMR/USDT,91.52,92.90,87.94,90.92,166689.797,15055188.29078,61324
1600041600000,2020-09-14 00:00:00,XMR/USDT,86.09,92.40,84.17,91.55,164502.410,14451964.90445,58788
1599955200000,2020-09-13 00:00:00,XMR/USDT,86.59,89.66,84.64,86.10,166361.112,14454760.94688,54565
1599868800000,2020-09-12 00:00:00,XMR/USDT,83.96,86.90,82.77,86.56,100278.093,8508229.36203,38216
1599782400000,2020-09-11 00:00:00,XMR/USDT,85.57,85.88,82.85,83.97,87321.709,7325341.11158,36554
1599696000000,2020-09-10 00:00:00,XMR/USDT,84.20,86.30,83.82,85.54,96147.889,8178030.90354,41031
1599609600000,2020-09-09 00:00:00,XMR/USDT,83.95,85.80,82.12,84.25,113332.543,9533972.20635,42065
1599523200000,2020-09-08 00:00:00,XMR/USDT,82.53,84.66,78.50,83.92,176859.602,14447450.17280,65003
1599436800000,2020-09-07 00:00:00,XMR/USDT,80.06,82.85,76.36,82.50,164278.408,13068691.63282,58084
1599350400000,2020-09-06 00:00:00,XMR/USDT,77.72,81.21,75.04,80.04,117734.673,9288311.45718,51066
1599264000000,2020-09-05 00:00:00,XMR/USDT,82.12,83.70,73.83,77.68,213903.210,16636800.70472,78441
1599177600000,2020-09-04 00:00:00,XMR/USDT,77.03,83.59,75.94,82.15,214269.982,17248941.39990,81447
1599091200000,2020-09-03 00:00:00,XMR/USDT,91.17,91.62,75.11,77.03,194833.633,16437084.62228,74796
1599004800000,2020-09-02 00:00:00,XMR/USDT,96.99,97.44,87.80,91.18,161299.922,14807572.83054,59900
1598918400000,2020-09-01 00:00:00,XMR/USDT,93.19,97.90,91.53,97.01,172576.081,16499966.83406,54352
1598832000000,2020-08-31 00:00:00,XMR/USDT,96.24,96.78,93.14,93.18,84935.048,8048635.23777,38012
1598745600000,2020-08-30 00:00:00,XMR/USDT,92.63,96.35,92.62,96.24,90550.324,8574284.48097,37052
1598659200000,2020-08-29 00:00:00,XMR/USDT,94.40,95.85,92.34,92.63,97528.642,9204227.06364,43729
1598572800000,2020-08-28 00:00:00,XMR/USDT,89.68,95.24,88.67,94.40,132387.933,12154238.77509,50754
1598486400000,2020-08-27 00:00:00,XMR/USDT,88.91,90.67,85.48,89.67,126097.269,11128269.02573,51124
1598400000000,2020-08-26 00:00:00,XMR/USDT,88.56,89.88,87.14,88.90,85191.432,7565603.36012,39804
1598313600000,2020-08-25 00:00:00,XMR/USDT,93.72,94.10,85.70,88.57,152231.660,13664163.06172,56007
1598227200000,2020-08-24 00:00:00,XMR/USDT,91.32,94.39,90.27,93.68,110562.514,10280505.61829,37888
1598140800000,2020-08-23 00:00:00,XMR/USDT,94.56,94.97,90.56,91.33,99093.284,9114003.75070,38229
1598054400000,2020-08-22 00:00:00,XMR/USDT,92.31,95.00,88.73,94.57,163466.030,15033830.54874,56178
1597968000000,2020-08-21 00:00:00,XMR/USDT,101.85,106.30,92.15,92.22,387730.421,38880136.26602,110464
1597881600000,2020-08-20 00:00:00,XMR/USDT,91.34,101.89,91.27,101.85,251734.982,24400197.33229,84211
1597795200000,2020-08-19 00:00:00,XMR/USDT,93.45,94.56,88.50,91.32,216316.038,19860046.40754,76450
1597708800000,2020-08-18 00:00:00,XMR/USDT,93.58,97.55,91.51,93.44,303948.144,28527398.83102,96292
1597622400000,2020-08-17 00:00:00,XMR/USDT,91.41,95.42,89.58,93.60,225561.263,20870925.19207,63451
1597536000000,2020-08-16 00:00:00,XMR/USDT,89.91,91.63,88.12,91.36,120562.427,10879239.15611,48268
1597449600000,2020-08-15 00:00:00,XMR/USDT,91.57,91.99,89.11,89.92,184146.842,16723274.77075,53415
1597363200000,2020-08-14 00:00:00,XMR/USDT,92.09,93.56,89.78,91.60,193144.853,17691517.90126,60850
1597276800000,2020-08-13 00:00:00,XMR/USDT,89.68,92.33,85.12,92.10,195171.326,17399109.53336,57723
1597190400000,2020-08-12 00:00:00,XMR/USDT,87.32,90.02,84.16,89.58,140128.614,12302306.03675,50029
1597104000000,2020-08-11 00:00:00,XMR/USDT,93.85,95.11,84.24,87.31,196280.973,17716789.66995,63965
1597017600000,2020-08-10 00:00:00,XMR/USDT,93.12,94.70,88.67,93.89,160908.191,14967345.80286,53513
1596931200000,2020-08-09 00:00:00,XMR/USDT,95.12,95.30,92.23,93.16,102192.592,9559229.29496,36061
1596844800000,2020-08-08 00:00:00,XMR/USDT,94.19,95.51,91.96,95.12,132572.738,12489483.81827,40158
1596758400000,2020-08-07 00:00:00,XMR/USDT,95.60,95.98,90.28,94.26,263288.711,24683560.47254,72665
1596672000000,2020-08-06 00:00:00,XMR/USDT,90.53,96.67,88.46,95.59,262388.329,24325703.25842,71253
1596585600000,2020-08-05 00:00:00,XMR/USDT,87.43,90.77,86.30,90.54,184508.966,16355757.55957,51916
1596499200000,2020-08-04 00:00:00,XMR/USDT,89.27,90.20,85.28,87.44,207523.745,18222111.57813,55657
1596412800000,2020-08-03 00:00:00,XMR/USDT,85.17,89.92,84.01,89.28,173944.897,15247606.01391,54683
1596326400000,2020-08-02 00:00:00,XMR/USDT,89.71,91.28,76.91,85.18,259588.954,22181571.70028,89706
1596240000000,2020-08-01 00:00:00,XMR/USDT,84.66,90.38,83.46,89.71,251673.445,21935980.04852,69170
1596153600000,2020-07-31 00:00:00,XMR/USDT,81.05,84.79,80.33,84.63,110416.901,9105957.82588,36591
1596067200000,2020-07-30 00:00:00,XMR/USDT,79.25,82.48,78.49,81.04,139746.060,11291853.45534,42695
1595980800000,2020-07-29 00:00:00,XMR/USDT,81.39,82.98,79.08,79.25,131357.369,10702925.78232,40607
1595894400000,2020-07-28 00:00:00,XMR/USDT,78.51,83.38,78.40,81.39,249637.786,20320137.08632,71937
1595808000000,2020-07-27 00:00:00,XMR/USDT,78.18,79.74,74.96,78.49,246197.679,19083054.33770,66740
1595721600000,2020-07-26 00:00:00,XMR/USDT,73.68,78.40,73.07,78.18,188379.330,14349067.28477,56944
1595635200000,2020-07-25 00:00:00,XMR/USDT,71.67,73.98,71.61,73.71,92919.681,6789114.63587,29554
1595548800000,2020-07-24 00:00:00,XMR/USDT,73.14,73.14,71.33,71.71,89896.283,6485124.05575,34519
1595462400000,2020-07-23 00:00:00,XMR/USDT,71.54,74.14,70.92,73.14,105792.279,7659360.71549,36803
1595376000000,2020-07-22 00:00:00,XMR/USDT,69.80,71.63,69.44,71.50,82835.113,5816380.69981,28669
1595289600000,2020-07-21 00:00:00,XMR/USDT,69.32,71.69,69.06,69.80,122655.541,8669606.05787,36201
1595203200000,2020-07-20 00:00:00,XMR/USDT,69.02,70.36,68.87,69.32,92263.208,6402106.97673,27183
1595116800000,2020-07-19 00:00:00,XMR/USDT,68.44,69.19,67.63,69.01,59438.191,4074803.92638,19735
1595030400000,2020-07-18 00:00:00,XMR/USDT,67.66,69.30,67.10,68.39,86805.509,5914390.08696,28062
1594944000000,2020-07-17 00:00:00,XMR/USDT,67.78,68.44,67.00,67.69,79155.738,5364527.09315,30910
1594857600000,2020-07-16 00:00:00,XMR/USDT,70.70,71.68,66.59,67.73,187730.289,12960051.23597,57642
1594771200000,2020-07-15 00:00:00,XMR/USDT,67.97,72.52,67.38,70.70,216748.359,15202158.12842,61123
1594684800000,2020-07-14 00:00:00,XMR/USDT,69.27,69.27,66.76,67.98,99967.464,6796724.16668,42438
1594598400000,2020-07-13 00:00:00,XMR/USDT,69.30,70.34,67.53,69.24,173116.207,12008065.45456,54059
1594512000000,2020-07-12 00:00:00,XMR/USDT,68.73,70.58,67.93,69.29,188113.453,13051273.93800,54250
1594425600000,2020-07-11 00:00:00,XMR/USDT,67.34,69.96,67.17,68.70,150148.232,10275763.12678,47091
1594339200000,2020-07-10 00:00:00,XMR/USDT,67.35,68.37,65.09,67.35,171788.861,11467842.90413,54337
1594252800000,2020-07-09 00:00:00,XMR/USDT,66.31,69.48,64.96,67.35,194898.432,13073268.91039,54302
1594166400000,2020-07-08 00:00:00,XMR/USDT,64.63,67.45,64.00,66.31,163107.838,10763366.50802,46881
1594080000000,2020-07-07 00:00:00,XMR/USDT,64.89,65.19,63.63,64.57,49306.805,3174366.91567,17781
1593993600000,2020-07-06 00:00:00,XMR/USDT,63.27,65.03,62.77,64.89,82897.696,5305141.20742,25948
1593907200000,2020-07-05 00:00:00,XMR/USDT,64.33,64.80,60.98,63.29,157597.079,9945418.08279,36689
1593820800000,2020-07-04 00:00:00,XMR/USDT,62.60,65.29,62.37,64.33,98418.133,6247898.03634,22359
1593734400000,2020-07-03 00:00:00,XMR/USDT,65.20,65.84,62.37,62.64,75292.469,4837024.21896,25456
1593648000000,2020-07-02 00:00:00,XMR/USDT,64.48,66.79,62.31,65.20,118798.155,7672202.57427,47591
1593561600000,2020-07-01 00:00:00,XMR/USDT,63.56,64.80,63.23,64.49,42156.581,2699207.56738,19626
1593475200000,2020-06-30 00:00:00,XMR/USDT,64.09,64.53,63.21,63.52,38085.447,2432360.55443,15472
1593388800000,2020-06-29 00:00:00,XMR/USDT,63.22,64.85,62.37,64.12,44894.614,2856398.09255,24595
1593302400000,2020-06-28 00:00:00,XMR/USDT,62.07,63.54,61.71,63.21,35187.550,2203421.58811,20440
1593216000000,2020-06-27 00:00:00,XMR/USDT,64.00,64.35,59.83,62.04,171211.039,10529221.20237,32337
1593129600000,2020-06-26 00:00:00,XMR/USDT,64.34,64.60,62.99,64.01,49285.675,3153612.51760,18867
1593043200000,2020-06-25 00:00:00,XMR/USDT,64.94,65.19,63.13,64.38,39371.938,2539115.59358,17844
1592956800000,2020-06-24 00:00:00,XMR/USDT,66.87,67.49,64.00,64.91,64723.677,4258030.70540,24849
1592870400000,2020-06-23 00:00:00,XMR/USDT,66.13,67.28,65.43,66.84,58774.201,3915368.65621,18286
1592784000000,2020-06-22 00:00:00,XMR/USDT,64.50,66.84,64.43,66.12,63142.615,4136734.70216,21794
1592697600000,2020-06-21 00:00:00,XMR/USDT,64.08,65.03,63.86,64.48,38359.266,2473159.36480,11896
1592611200000,2020-06-20 00:00:00,XMR/USDT,64.10,64.58,63.44,64.02,35244.193,2253419.25872,10815
1592524800000,2020-06-19 00:00:00,XMR/USDT,64.91,65.31,63.47,64.12,58909.013,3787029.36799,21309
1592438400000,2020-06-18 00:00:00,XMR/USDT,65.08,66.00,64.23,64.93,66740.880,4352436.53899,18824
1592352000000,2020-06-17 00:00:00,XMR/USDT,65.94,66.89,64.57,65.08,54332.466,3573409.67945,21533
1592265600000,2020-06-16 00:00:00,XMR/USDT,64.47,65.97,64.19,65.90,56238.249,3671461.79690,18068
1592179200000,2020-06-15 00:00:00,XMR/USDT,65.42,65.66,61.82,64.48,84894.215,5401102.78855,33307
1592092800000,2020-06-14 00:00:00,XMR/USDT,66.50,66.51,64.47,65.38,42613.386,2794570.93173,15018
1592006400000,2020-06-13 00:00:00,XMR/USDT,65.64,66.51,65.00,66.50,45609.594,3008225.06398,15005
1591920000000,2020-06-12 00:00:00,XMR/USDT,63.68,66.54,62.94,65.68,49368.354,3216308.78120,22747
1591833600000,2020-06-11 00:00:00,XMR/USDT,69.64,70.12,62.92,63.70,104579.816,6986514.80379,32402
1591747200000,2020-06-10 00:00:00,XMR/USDT,68.06,69.73,67.45,69.61,56654.750,3887066.63265,24029
1591660800000,2020-06-09 00:00:00,XMR/USDT,68.22,68.95,67.03,68.05,60275.273,4102685.65295,15849
1591574400000,2020-06-08 00:00:00,XMR/USDT,66.35,68.27,66.22,68.22,67591.003,4543003.14873,20489
1591488000000,2020-06-07 00:00:00,XMR/USDT,67.72,68.22,64.62,66.36,88854.993,5888076.40537,21767
1591401600000,2020-06-06 00:00:00,XMR/USDT,67.51,68.20,67.02,67.70,51842.789,3508998.33083,10812
1591315200000,2020-06-05 00:00:00,XMR/USDT,68.23,69.27,67.24,67.55,82156.293,5600508.01635,18591
1591228800000,2020-06-04 00:00:00,XMR/USDT,67.24,68.80,65.64,68.23,115076.602,7785302.60350,25724
1591142400000,2020-06-03 00:00:00,XMR/USDT,66.69,68.32,66.14,67.19,86106.269,5798604.46012,19944
1591056000000,2020-06-02 00:00:00,XMR/USDT,67.78,70.40,63.38,66.65,146596.575,9869505.31466,31065
1590969600000,2020-06-01 00:00:00,XMR/USDT,64.93,68.48,63.20,67.78,166125.463,10929502.96773,31639
1590883200000,2020-05-31 00:00:00,XMR/USDT,68.39,68.80,63.77,64.94,166429.701,11130559.96801,29575
1590796800000,2020-05-30 00:00:00,XMR/USDT,66.04,68.84,65.27,68.37,140825.989,9505512.31841,25714
1590710400000,2020-05-29 00:00:00,XMR/USDT,67.12,67.80,65.80,66.07,44960.725,2996319.65504,13965
1590624000000,2020-05-28 00:00:00,XMR/USDT,64.48,67.48,63.10,67.12,83025.784,5419217.06610,24960
1590537600000,2020-05-27 00:00:00,XMR/USDT,61.94,65.47,61.31,64.48,86995.551,5554478.40433,20704
